4 4 10 10
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0  0  0
 0  0.761905  0
 0  2.28571  0
 0  4.57143  0
 0  6.85714  0
 0  9.14286  0
 0  11.4286  0
 0  13.7143  0
 0  15.2381  0
 0  16  0
 
 0.761905  0  0
 0.761905  0.761905  0.0450844
 0.761905  2.28571  -0.616021
 0.761905  4.57143  -0.328411
 0.761905  6.85714  -0.510775
 0.761905  9.14286  -0.520715
 0.761905  11.4286  -0.337033
 0.761905  13.7143  0.123104
 0.761905  15.2381  -0.0204014
 0.761905  16  0
 
 2.28571  0  0
 2.28571  0.761905  -0.616021
 2.28571  2.28571  -0.129848
 2.28571  4.57143  -0.998267
 2.28571  6.85714  -1.57683
 2.28571  9.14286  -1.81416
 2.28571  11.4286  -1.57395
 2.28571  13.7143  -0.229827
 2.28571  15.2381  -0.270538
 2.28571  16  0
 
 4.57143  0  0
 4.57143  0.761905  -0.328411
 4.57143  2.28571  -0.998267
 4.57143  4.57143  -1.26362
 4.57143  6.85714  -2.20401
 4.57143  9.14286  -2.12391
 4.57143  11.4286  -1.81016
 4.57143  13.7143  0.118099
 4.57143  15.2381  -0.402245
 4.57143  16  0
 
 6.85714  0  0
 6.85714  0.761905  -0.510775
 6.85714  2.28571  -1.57683
 6.85714  4.57143  -2.20401
 6.85714  6.85714  -2.77042
 6.85714  9.14286  -1.79503
 6.85714  11.4286  -0.978376
 6.85714  13.7143  0.884822
 6.85714  15.2381  -0.285946
 6.85714  16  0
 
 9.14286  0  0
 9.14286  0.761905  -0.520715
 9.14286  2.28571  -1.81416
 9.14286  4.57143  -2.12391
 9.14286  6.85714  -1.79503
 9.14286  9.14286  0.204674
 9.14286  11.4286  0.787271
 9.14286  13.7143  1.90515
 9.14286  15.2381  -0.198612
 9.14286  16  0
 
 11.4286  0  0
 11.4286  0.761905  -0.337033
 11.4286  2.28571  -1.57395
 11.4286  4.57143  -1.81016
 11.4286  6.85714  -0.978376
 11.4286  9.14286  0.787271
 11.4286  11.4286  1.3245
 11.4286  13.7143  1.97413
 11.4286  15.2381  -0.197163
 11.4286  16  0
 
 13.7143  0  0
 13.7143  0.761905  0.123104
 13.7143  2.28571  -0.229827
 13.7143  4.57143  0.118099
 13.7143  6.85714  0.884822
 13.7143  9.14286  1.90515
 13.7143  11.4286  1.97413
 13.7143  13.7143  1.76582
 13.7143  15.2381  0.0273451
 13.7143  16  0
 
 15.2381  0  0
 15.2381  0.761905  -0.0204014
 15.2381  2.28571  -0.270538
 15.2381  4.57143  -0.402245
 15.2381  6.85714  -0.285946
 15.2381  9.14286  -0.198612
 15.2381  11.4286  -0.197163
 15.2381  13.7143  0.0273451
 15.2381  15.2381  -0.194799
 15.2381  16  0
 
 16  0  0
 16  0.761905  0
 16  2.28571  0
 16  4.57143  0
 16  6.85714  0
 16  9.14286  0
 16  11.4286  0
 16  13.7143  0
 16  15.2381  0
 16  16  0
 
 


