4 4 10 10
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0  0  0
 0  0.761905  0
 0  2.28571  0
 0  4.57143  0
 0  6.85714  0
 0  9.14286  0
 0  11.4286  0
 0  13.7143  0
 0  15.2381  0
 0  16  0
 
 0.761905  0  0
 0.761905  0.761905  -0.0338596
 0.761905  2.28571  0.13921
 0.761905  4.57143  -0.27677
 0.761905  6.85714  -0.736657
 0.761905  9.14286  -1.29597
 0.761905  11.4286  -1.27066
 0.761905  13.7143  -1.01766
 0.761905  15.2381  -0.197187
 0.761905  16  0
 
 2.28571  0  0
 2.28571  0.761905  0.13921
 2.28571  2.28571  -0.348893
 2.28571  4.57143  -0.464662
 2.28571  6.85714  -0.860736
 2.28571  9.14286  -1.09224
 2.28571  11.4286  -1.37275
 2.28571  13.7143  -1.40555
 2.28571  15.2381  -0.238027
 2.28571  16  0
 
 4.57143  0  0
 4.57143  0.761905  -0.27677
 4.57143  2.28571  -0.464662
 4.57143  4.57143  -1.62172
 4.57143  6.85714  -2.20713
 4.57143  9.14286  -3.01475
 4.57143  11.4286  -2.57978
 4.57143  13.7143  -2.412
 4.57143  15.2381  -0.299987
 4.57143  16  0
 
 6.85714  0  0
 6.85714  0.761905  -0.736657
 6.85714  2.28571  -0.860736
 6.85714  4.57143  -2.20713
 6.85714  6.85714  -1.1248
 6.85714  9.14286  -1.19808
 6.85714  11.4286  -0.105603
 6.85714  13.7143  -0.899286
 6.85714  15.2381  0.164066
 6.85714  16  0
 
 9.14286  0  0
 9.14286  0.761905  -1.29597
 9.14286  2.28571  -1.09224
 9.14286  4.57143  -3.01475
 9.14286  6.85714  -1.19808
 9.14286  9.14286  -0.144298
 9.14286  11.4286  0.952261
 9.14286  13.7143  0.439709
 9.14286  15.2381  -0.0752373
 9.14286  16  0
 
 11.4286  0  0
 11.4286  0.761905  -1.27066
 11.4286  2.28571  -1.37275
 11.4286  4.57143  -2.57978
 11.4286  6.85714  -0.105603
 11.4286  9.14286  0.952261
 11.4286  11.4286  1.91684
 11.4286  13.7143  1.23649
 11.4286  15.2381  0.171833
 11.4286  16  0
 
 13.7143  0  0
 13.7143  0.761905  -1.01766
 13.7143  2.28571  -1.40555
 13.7143  4.57143  -2.412
 13.7143  6.85714  -0.899286
 13.7143  9.14286  0.439709
 13.7143  11.4286  1.23649
 13.7143  13.7143  0.803663
 13.7143  15.2381  0.222188
 13.7143  16  0
 
 15.2381  0  0
 15.2381  0.761905  -0.197187
 15.2381  2.28571  -0.238027
 15.2381  4.57143  -0.299987
 15.2381  6.85714  0.164066
 15.2381  9.14286  -0.0752373
 15.2381  11.4286  0.171833
 15.2381  13.7143  0.222188
 15.2381  15.2381  0.060408
 15.2381  16  0
 
 16  0  0
 16  0.761905  0
 16  2.28571  0
 16  4.57143  0
 16  6.85714  0
 16  9.14286  0
 16  11.4286  0
 16  13.7143  0
 16  15.2381  0
 16  16  0
 
 


