4 4 10 10
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0  0  0
 0  0.761905  0
 0  2.28571  0
 0  4.57143  0
 0  6.85714  0
 0  9.14286  0
 0  11.4286  0
 0  13.7143  0
 0  15.2381  0
 0  16  0
 
 0.761905  0  0
 0.761905  0.761905  0.300423
 0.761905  2.28571  0.33355
 0.761905  4.57143  0.65408
 0.761905  6.85714  0.67713
 0.761905  9.14286  0.84091
 0.761905  11.4286  0.387006
 0.761905  13.7143  -0.0653699
 0.761905  15.2381  -0.0851294
 0.761905  16  0
 
 2.28571  0  0
 2.28571  0.761905  0.33355
 2.28571  2.28571  -0.741124
 2.28571  4.57143  -0.072462
 2.28571  6.85714  -0.00256898
 2.28571  9.14286  0.852201
 2.28571  11.4286  0.747697
 2.28571  13.7143  0.799769
 2.28571  15.2381  0.0733288
 2.28571  16  0
 
 4.57143  0  0
 4.57143  0.761905  0.65408
 4.57143  2.28571  -0.072462
 4.57143  4.57143  0.781665
 4.57143  6.85714  0.431565
 4.57143  9.14286  1.33142
 4.57143  11.4286  0.505728
 4.57143  13.7143  0.106429
 4.57143  15.2381  -0.113522
 4.57143  16  0
 
 6.85714  0  0
 6.85714  0.761905  0.67713
 6.85714  2.28571  -0.00256898
 6.85714  4.57143  0.431565
 6.85714  6.85714  -1.29451
 6.85714  9.14286  -0.710339
 6.85714  11.4286  -1.6965
 6.85714  13.7143  -0.935149
 6.85714  15.2381  -0.608942
 6.85714  16  0
 
 9.14286  0  0
 9.14286  0.761905  0.84091
 9.14286  2.28571  0.852201
 9.14286  4.57143  1.33142
 9.14286  6.85714  -0.710339
 9.14286  9.14286  -1.26633
 9.14286  11.4286  -2.18927
 9.14286  13.7143  -1.66677
 9.14286  15.2381  -0.474447
 9.14286  16  0
 
 11.4286  0  0
 11.4286  0.761905  0.387006
 11.4286  2.28571  0.747697
 11.4286  4.57143  0.505728
 11.4286  6.85714  -1.6965
 11.4286  9.14286  -2.18927
 11.4286  11.4286  -2.51246
 11.4286  13.7143  -1.22399
 11.4286  15.2381  -0.568376
 11.4286  16  0
 
 13.7143  0  0
 13.7143  0.761905  -0.0653699
 13.7143  2.28571  0.799769
 13.7143  4.57143  0.106429
 13.7143  6.85714  -0.935149
 13.7143  9.14286  -1.66677
 13.7143  11.4286  -1.22399
 13.7143  13.7143  -0.800184
 13.7143  15.2381  -0.0409823
 13.7143  16  0
 
 15.2381  0  0
 15.2381  0.761905  -0.0851294
 15.2381  2.28571  0.0733288
 15.2381  4.57143  -0.113522
 15.2381  6.85714  -0.608942
 15.2381  9.14286  -0.474447
 15.2381  11.4286  -0.568376
 15.2381  13.7143  -0.0409823
 15.2381  15.2381  -0.180605
 15.2381  16  0
 
 16  0  0
 16  0.761905  0
 16  2.28571  0
 16  4.57143  0
 16  6.85714  0
 16  9.14286  0
 16  11.4286  0
 16  13.7143  0
 16  15.2381  0
 16  16  0
 
 


