4 4 10 10
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0  0  0
 0  0.761905  0
 0  2.28571  0
 0  4.57143  0
 0  6.85714  0
 0  9.14286  0
 0  11.4286  0
 0  13.7143  0
 0  15.2381  0
 0  16  0
 
 0.761905  0  0
 0.761905  0.761905  -0.436649
 0.761905  2.28571  -0.546137
 0.761905  4.57143  -1.34917
 0.761905  6.85714  -0.938539
 0.761905  9.14286  -0.46392
 0.761905  11.4286  0.446924
 0.761905  13.7143  0.431629
 0.761905  15.2381  0.200969
 0.761905  16  0
 
 2.28571  0  0
 2.28571  0.761905  -0.546137
 2.28571  2.28571  0.849492
 2.28571  4.57143  -0.642156
 2.28571  6.85714  0.132659
 2.28571  9.14286  0.810724
 2.28571  11.4286  0.898682
 2.28571  13.7143  -0.277231
 2.28571  15.2381  0.00244834
 2.28571  16  0
 
 4.57143  0  0
 4.57143  0.761905  -1.34917
 4.57143  2.28571  -0.642156
 4.57143  4.57143  -3.23701
 4.57143  6.85714  -1.32361
 4.57143  9.14286  0.0251952
 4.57143  11.4286  1.7801
 4.57143  13.7143  0.622357
 4.57143  15.2381  0.359702
 4.57143  16  0
 
 6.85714  0  0
 6.85714  0.761905  -0.938539
 6.85714  2.28571  0.132659
 6.85714  4.57143  -1.32361
 6.85714  6.85714  0.532466
 6.85714  9.14286  0.848743
 6.85714  11.4286  1.47793
 6.85714  13.7143  0.355784
 6.85714  15.2381  0.137772
 6.85714  16  0
 
 9.14286  0  0
 9.14286  0.761905  -0.46392
 9.14286  2.28571  0.810724
 9.14286  4.57143  0.0251952
 9.14286  6.85714  0.848743
 9.14286  9.14286  -0.0573484
 9.14286  11.4286  0.091159
 9.14286  13.7143  -0.484626
 9.14286  15.2381  -0.0439195
 9.14286  16  0
 
 11.4286  0  0
 11.4286  0.761905  0.446924
 11.4286  2.28571  0.898682
 11.4286  4.57143  1.7801
 11.4286  6.85714  1.47793
 11.4286  9.14286  0.091159
 11.4286  11.4286  -1.09164
 11.4286  13.7143  -0.952488
 11.4286  15.2381  -0.533981
 11.4286  16  0
 
 13.7143  0  0
 13.7143  0.761905  0.431629
 13.7143  2.28571  -0.277231
 13.7143  4.57143  0.622357
 13.7143  6.85714  0.355784
 13.7143  9.14286  -0.484626
 13.7143  11.4286  -0.952488
 13.7143  13.7143  -0.949167
 13.7143  15.2381  -0.086821
 13.7143  16  0
 
 15.2381  0  0
 15.2381  0.761905  0.200969
 15.2381  2.28571  0.00244834
 15.2381  4.57143  0.359702
 15.2381  6.85714  0.137772
 15.2381  9.14286  -0.0439195
 15.2381  11.4286  -0.533981
 15.2381  13.7143  -0.086821
 15.2381  15.2381  -0.446328
 15.2381  16  0
 
 16  0  0
 16  0.761905  0
 16  2.28571  0
 16  4.57143  0
 16  6.85714  0
 16  9.14286  0
 16  11.4286  0
 16  13.7143  0
 16  15.2381  0
 16  16  0
 
 


