4 4 10 10
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0 0 0 0 2.28571 4.57143 6.85714 9.14286 11.4286 13.7143 16 16 16 16 
0  0  0
 0  0.761905  0
 0  2.28571  0
 0  4.57143  0
 0  6.85714  0
 0  9.14286  0
 0  11.4286  0
 0  13.7143  0
 0  15.2381  0
 0  16  0
 
 0.761905  0  0
 0.761905  0.761905  -0.0712087
 0.761905  2.28571  -0.131009
 0.761905  4.57143  -0.544586
 0.761905  6.85714  -0.381036
 0.761905  9.14286  -0.510439
 0.761905  11.4286  -0.117046
 0.761905  13.7143  -0.224438
 0.761905  15.2381  0.102607
 0.761905  16  0
 
 2.28571  0  0
 2.28571  0.761905  -0.131009
 2.28571  2.28571  0.607847
 2.28571  4.57143  -0.325253
 2.28571  6.85714  -1.33253
 2.28571  9.14286  -2.51873
 2.28571  11.4286  -2.15781
 2.28571  13.7143  -0.967652
 2.28571  15.2381  -0.373998
 2.28571  16  0
 
 4.57143  0  0
 4.57143  0.761905  -0.544586
 4.57143  2.28571  -0.325253
 4.57143  4.57143  -1.73822
 4.57143  6.85714  -1.98451
 4.57143  9.14286  -2.95678
 4.57143  11.4286  -1.79984
 4.57143  13.7143  -0.717263
 4.57143  15.2381  -0.161012
 4.57143  16  0
 
 6.85714  0  0
 6.85714  0.761905  -0.381036
 6.85714  2.28571  -1.33253
 6.85714  4.57143  -1.98451
 6.85714  6.85714  -2.69945
 6.85714  9.14286  -2.45599
 6.85714  11.4286  -1.37617
 6.85714  13.7143  0.0875811
 6.85714  15.2381  -0.0857272
 6.85714  16  0
 
 9.14286  0  0
 9.14286  0.761905  -0.510439
 9.14286  2.28571  -2.51873
 9.14286  4.57143  -2.95678
 9.14286  6.85714  -2.45599
 9.14286  9.14286  0.501628
 9.14286  11.4286  1.83595
 9.14286  13.7143  1.79752
 9.14286  15.2381  0.579077
 9.14286  16  0
 
 11.4286  0  0
 11.4286  0.761905  -0.117046
 11.4286  2.28571  -2.15781
 11.4286  4.57143  -1.79984
 11.4286  6.85714  -1.37617
 11.4286  9.14286  1.83595
 11.4286  11.4286  2.04052
 11.4286  13.7143  1.71687
 11.4286  15.2381  0.297445
 11.4286  16  0
 
 13.7143  0  0
 13.7143  0.761905  -0.224438
 13.7143  2.28571  -0.967652
 13.7143  4.57143  -0.717263
 13.7143  6.85714  0.0875811
 13.7143  9.14286  1.79752
 13.7143  11.4286  1.71687
 13.7143  13.7143  1.11694
 13.7143  15.2381  0.214907
 13.7143  16  0
 
 15.2381  0  0
 15.2381  0.761905  0.102607
 15.2381  2.28571  -0.373998
 15.2381  4.57143  -0.161012
 15.2381  6.85714  -0.0857272
 15.2381  9.14286  0.579077
 15.2381  11.4286  0.297445
 15.2381  13.7143  0.214907
 15.2381  15.2381  -0.150811
 15.2381  16  0
 
 16  0  0
 16  0.761905  0
 16  2.28571  0
 16  4.57143  0
 16  6.85714  0
 16  9.14286  0
 16  11.4286  0
 16  13.7143  0
 16  15.2381  0
 16  16  0
 
 


